id,pickupdate,returndate,customerid,vehicleid
13145,2020-04-13,2020-04-13,2065,32877
13146,2020-04-13,2020-04-13,18527,10430
13147,2020-04-13,2020-04-13,1542,49513
13148,2020-04-13,2020-04-13,21056,33982
13149,2020-04-13,2020-04-13,25441,6188
13150,2020-04-13,2020-04-13,13869,42276
13151,2020-04-13,2020-04-13,20502,13122
13152,2020-04-13,2020-04-13,537,8125
13153,2020-04-13,2020-04-13,15734,32920
13154,2020-04-13,2020-04-13,29656,11261
13155,2020-04-13,2020-04-13,28123,34758
13156,2020-04-13,2020-04-13,27947,46482
13157,2020-04-13,2020-04-13,27321,17878
13158,2020-04-13,2020-04-13,16537,1582
13159,2020-04-13,2020-04-13,12370,49374
13160,2020-04-13,2020-04-13,28338,14363
13161,2020-04-13,2020-04-13,26072,22321
13162,2020-04-13,2020-04-13,1082,47613
13163,2020-04-13,2020-04-13,21163,50676
13164,2020-04-13,2020-04-13,17622,24302
13165,2020-04-13,2020-04-13,24813,11678
13166,2020-04-13,2020-04-13,13995,12402
13167,2020-04-13,2020-04-13,17106,30895
13168,2020-04-13,2020-04-13,12431,26524
13169,2020-04-13,2020-04-13,11118,23180
13170,2020-04-13,2020-04-13,31371,21226
13171,2020-04-13,2020-04-13,1909,48866
13172,2020-04-13,2020-04-13,5331,17973
13173,2020-04-13,2020-04-13,22063,39031
13174,2020-04-13,2020-04-13,684,9902
13175,2020-04-13,2020-04-13,27180,30524
13176,2020-04-13,2020-04-13,6368,51048
13177,2020-04-13,2020-04-13,4082,50329
13178,2020-04-13,2020-04-13,20487,48437
13179,2020-04-13,2020-04-13,23,5986
13180,2020-04-13,2020-04-13,17484,45265
13181,2020-04-13,2020-04-13,31553,25133
13182,2020-04-13,2020-04-13,17403,4002
13183,2020-04-13,2020-04-13,31210,29819
13184,2020-04-13,2020-04-13,1180,16961
13185,2020-04-13,2020-04-13,10479,44124
13186,2020-04-13,2020-04-13,8832,2989
13187,2020-04-13,2020-04-13,1706,11731
13188,2020-04-13,2020-04-13,31569,28107
13189,2020-04-13,2020-04-13,13731,8451
13190,2020-04-13,2020-04-13,27656,42159
13191,2020-04-13,2020-04-13,2316,23168
13192,2020-04-13,2020-04-13,23180,26213
13193,2020-04-13,2020-04-13,16310,34486
13194,2020-04-13,2020-04-13,18248,47346
13195,2020-04-13,2020-04-13,10403,8497
13196,2020-04-13,2020-04-13,23602,32536
13197,2020-04-13,2020-04-13,26895,16568
13198,2020-04-13,2020-04-13,11052,10357
13199,2020-04-13,2020-04-13,19778,36360
13200,2020-04-13,2020-04-13,19542,2695
13201,2020-04-13,2020-04-13,11804,21385
13202,2020-04-13,2020-04-13,15765,12354
13203,2020-04-13,2020-04-13,27671,1404
13204,2020-04-13,2020-04-13,128,25168
13205,2020-04-13,2020-04-13,12045,28382
13206,2020-04-13,2020-04-13,5622,5239
13207,2020-04-13,2020-04-13,21334,1829
13208,2020-04-13,2020-04-13,27461,20967
13209,2020-04-13,2020-04-13,13999,33410
13210,2020-04-13,2020-04-13,12565,16146
13211,2020-04-13,2020-04-13,4094,43202
13212,2020-04-13,2020-04-13,22255,1006
13213,2020-04-13,2020-04-13,7924,30491
13214,2020-04-13,2020-04-13,28619,32720
13215,2020-04-13,2020-04-13,24974,35795
13216,2020-04-13,2020-04-13,29754,40678
13217,2020-04-13,2020-04-13,1271,11501
13218,2020-04-13,2020-04-13,28727,43075
13219,2020-04-13,2020-04-13,28645,50791
13220,2020-04-13,2020-04-13,23341,37705
13221,2020-04-13,2020-04-13,6615,1591
13222,2020-04-13,2020-04-13,22036,47803
13223,2020-04-13,2020-04-13,22799,40519
13224,2020-04-13,2020-04-13,22088,6779
13225,2020-04-13,2020-04-13,4621,10267
13226,2020-04-13,2020-04-13,18904,20283
13227,2020-04-13,2020-04-13,23591,11511
13228,2020-04-13,2020-04-13,7401,4342
13229,2020-04-13,2020-04-13,20200,27031
13230,2020-04-13,2020-04-13,5218,28123
13231,2020-04-13,2020-04-13,2464,33900
13232,2020-04-13,2020-04-13,17809,17202
13233,2020-04-13,2020-04-13,13223,31607
13234,2020-04-13,2020-04-13,4772,3212
13235,2020-04-13,2020-04-13,23097,46795
13236,2020-04-13,2020-04-13,10148,34721
13237,2020-04-13,2020-04-13,4863,40183
13238,2020-04-13,2020-04-13,667,29157
13239,2020-04-13,2020-04-13,23553,5228
13240,2020-04-13,2020-04-13,11442,36742
13241,2020-04-13,2020-04-13,3970,43732
13242,2020-04-13,2020-04-13,14861,11654
13243,2020-04-13,2020-04-13,2417,42197
13244,2020-04-13,2020-04-13,24898,24050
13245,2020-04-13,2020-04-13,1086,17281
13246,2020-04-13,2020-04-13,10719,27758
13247,2020-04-13,2020-04-13,20964,49832
13248,2020-04-13,2020-04-13,2169,24760
13249,2020-04-13,2020-04-13,30446,6635
13250,2020-04-13,2020-04-13,7212,34453
13251,2020-04-13,2020-04-13,26593,28428
13252,2020-04-13,2020-04-13,2757,43807
13253,2020-04-13,2020-04-13,29617,1654
13254,2020-04-13,2020-04-13,5862,17184
13255,2020-04-13,2020-04-13,11125,26640
13256,2020-04-13,2020-04-13,19079,28894
13257,2020-04-13,2020-04-13,16296,19681
13258,2020-04-13,2020-04-13,4581,34065
13259,2020-04-13,2020-04-13,10047,34198
13260,2020-04-13,2020-04-13,24784,11622
13261,2020-04-13,2020-04-13,26154,48536
13262,2020-04-13,2020-04-13,20940,32668
13263,2020-04-13,2020-04-13,15169,41473
13264,2020-04-13,2020-04-13,10860,16346
13265,2020-04-13,2020-04-13,15320,35546
13266,2020-04-13,2020-04-13,12532,27559
13267,2020-04-13,2020-04-13,16069,11602
13268,2020-04-13,2020-04-13,21150,11220
13269,2020-04-13,2020-04-13,1924,43092
13270,2020-04-13,2020-04-13,26886,41577
13271,2020-04-13,2020-04-13,17983,46767
13272,2020-04-13,2020-04-13,24855,15195
13273,2020-04-13,2020-04-13,30020,10987
13274,2020-04-13,2020-04-13,30078,806
13275,2020-04-13,2020-04-13,25442,1272
13276,2020-04-13,2020-04-13,12386,47323
13277,2020-04-13,2020-04-13,24490,27369
13278,2020-04-13,2020-04-13,19485,24282
13279,2020-04-13,2020-04-13,1594,34111
13280,2020-04-13,2020-04-13,28978,27484
13281,2020-04-13,2020-04-13,24984,14104
13282,2020-04-13,2020-04-13,6776,47945
13283,2020-04-13,2020-04-13,9030,24261
13284,2020-04-13,2020-04-13,15043,26729
13285,2020-04-13,2020-04-13,27470,24441
13286,2020-04-13,2020-04-13,20904,37390
13287,2020-04-13,2020-04-13,11298,22395
13288,2020-04-13,2020-04-13,2988,28329
13289,2020-04-13,2020-04-13,23881,33924
13290,2020-04-13,2020-04-13,14309,10836
13291,2020-04-13,2020-04-13,29762,3531
13292,2020-04-13,2020-04-13,1699,7879
13293,2020-04-13,2020-04-13,9772,5386
13294,2020-04-13,2020-04-13,20896,7792
13295,2020-04-13,2020-04-13,21526,12485
13296,2020-04-13,2020-04-13,29626,2661
13297,2020-04-13,2020-04-13,30964,17163
13298,2020-04-13,2020-04-13,17920,43195
13299,2020-04-13,2020-04-13,8816,9574
13300,2020-04-13,2020-04-13,20135,13044
13301,2020-04-13,2020-04-13,2800,20753
13302,2020-04-13,2020-04-13,9996,6183
13303,2020-04-13,2020-04-13,1560,35473
13304,2020-04-13,2020-04-13,15378,21568
13305,2020-04-13,2020-04-13,15480,12371
13306,2020-04-13,2020-04-13,10483,28710
13307,2020-04-13,2020-04-13,27575,42925
13308,2020-04-13,2020-04-13,4908,8313
13309,2020-04-13,2020-04-13,3020,29594
13310,2020-04-13,2020-04-13,5149,1838
13311,2020-04-13,2020-04-13,10599,15981
13312,2020-04-13,2020-04-13,1176,45988
13313,2020-04-13,2020-04-13,11080,5143
13314,2020-04-13,2020-04-13,21669,30100
13315,2020-04-13,2020-04-13,19440,5532
13316,2020-04-13,2020-04-13,12988,46309
13317,2020-04-13,2020-04-13,24014,4056
13318,2020-04-13,2020-04-13,4041,24915
13319,2020-04-13,2020-04-13,21755,19397
13320,2020-04-13,2020-04-13,7124,43496
13321,2020-04-13,2020-04-13,5612,14425
13322,2020-04-13,2020-04-13,30431,50067
13323,2020-04-13,2020-04-13,8500,27252
13324,2020-04-13,2020-04-13,27910,16190
13325,2020-04-13,2020-04-13,7703,48628
13326,2020-04-13,2020-04-13,19147,6414
13327,2020-04-13,2020-04-13,24026,550
13328,2020-04-13,2020-04-13,4014,45386
13329,2020-04-13,2020-04-13,1177,44672
13330,2020-04-13,2020-04-13,31955,13797
13331,2020-04-13,2020-04-13,7243,17471
13332,2020-04-13,2020-04-13,22960,2330
13333,2020-04-13,2020-04-13,7791,45127
13334,2020-04-13,2020-04-13,20281,25391
13335,2020-04-13,2020-04-13,10124,46862
13336,2020-04-13,2020-04-13,18638,41352
13337,2020-04-13,2020-04-13,17699,49783
13338,2020-04-13,2020-04-13,31690,31746
13339,2020-04-13,2020-04-13,6306,27816
13340,2020-04-13,2020-04-13,31217,2775
13341,2020-04-13,2020-04-13,29079,12789
13342,2020-04-13,2020-04-13,28380,29788
13343,2020-04-13,2020-04-13,24429,1686
13344,2020-04-13,2020-04-13,6140,50058
13345,2020-04-13,2020-04-13,7750,25350
13346,2020-04-13,2020-04-13,8756,42323
13347,2020-04-13,2020-04-13,27590,28786
13348,2020-04-13,2020-04-13,11205,38456
13349,2020-04-13,2020-04-13,18308,2726
13350,2020-04-13,2020-04-13,19609,43983
13351,2020-04-13,2020-04-13,3871,3806
13352,2020-04-13,2020-04-13,31177,2330
13353,2020-04-13,2020-04-13,16794,22645
13354,2020-04-13,2020-04-13,17970,15475
13355,2020-04-13,2020-04-13,31409,6354
13356,2020-04-13,2020-04-13,10499,28810
13357,2020-04-13,2020-04-13,26413,16748
13358,2020-04-13,2020-04-13,30999,27421
13359,2020-04-13,2020-04-13,22645,5822
13360,2020-04-13,2020-04-13,28793,37594
13361,2020-04-13,2020-04-13,15670,51352
13362,2020-04-13,2020-04-13,776,28988
13363,2020-04-13,2020-04-13,19969,5622
13364,2020-04-13,2020-04-13,26167,37787
13365,2020-04-13,2020-04-13,20908,24798
13366,2020-04-13,2020-04-13,5651,15186
13367,2020-04-13,2020-04-13,4892,44758
13368,2020-04-13,2020-04-13,15182,23485
13369,2020-04-13,2020-04-13,26142,23776
13370,2020-04-13,2020-04-13,25611,6945
13371,2020-04-13,2020-04-13,14155,26146
13372,2020-04-13,2020-04-13,22170,7459
13373,2020-04-13,2020-04-13,20974,6109
13374,2020-04-13,2020-04-13,23009,2723
13375,2020-04-13,2020-04-13,29452,8817
13376,2020-04-13,2020-04-13,23685,34720
13377,2020-04-13,2020-04-13,31949,1954
13378,2020-04-13,2020-04-13,12456,20032
13379,2020-04-13,2020-04-13,12672,51463
13380,2020-04-13,2020-04-13,28377,42439
13381,2020-04-13,2020-04-13,3534,18693
13382,2020-04-13,2020-04-13,8754,7062
13383,2020-04-13,2020-04-13,289,14137
13384,2020-04-13,2020-04-13,22905,14090
13385,2020-04-13,2020-04-13,11111,26501
13386,2020-04-13,2020-04-13,20737,5163
13387,2020-04-13,2020-04-13,30503,32998
13388,2020-04-13,2020-04-13,13324,30599
13389,2020-04-13,2020-04-13,5739,10947
13390,2020-04-13,2020-04-13,26560,48017
13391,2020-04-13,2020-04-13,18631,26220
13392,2020-04-13,2020-04-13,12555,19292
13393,2020-04-13,2020-04-13,19696,36134
13394,2020-04-13,2020-04-13,20483,34378
13395,2020-04-13,2020-04-13,15281,929
13396,2020-04-13,2020-04-13,19667,22315
13397,2020-04-13,2020-04-13,18450,17948
13398,2020-04-13,2020-04-13,30267,44756
13399,2020-04-13,2020-04-13,12821,25808
13400,2020-04-13,2020-04-13,16871,2787
13401,2020-04-13,2020-04-13,29274,6358
13402,2020-04-13,2020-04-13,24323,25293
13403,2020-04-13,2020-04-13,28167,49527
13404,2020-04-13,2020-04-13,15455,33796
13405,2020-04-13,2020-04-13,23926,9345
13406,2020-04-13,2020-04-13,19384,44147
13407,2020-04-13,2020-04-13,15825,42676
13408,2020-04-13,2020-04-13,25907,47117
13409,2020-04-13,2020-04-13,21615,40777
13410,2020-04-13,2020-04-13,7896,78
13411,2020-04-13,2020-04-13,27576,30749
13412,2020-04-13,2020-04-13,14636,21122
13413,2020-04-13,2020-04-13,19067,51228
13414,2020-04-13,2020-04-13,25006,37222
13415,2020-04-13,2020-04-13,4802,34736
13416,2020-04-13,2020-04-13,8009,11642
13417,2020-04-13,2020-04-13,4528,14525
13418,2020-04-13,2020-04-13,12238,31897
13419,2020-04-13,2020-04-13,22646,32113
13420,2020-04-13,2020-04-13,8644,2169
13421,2020-04-13,2020-04-13,18706,43472
13422,2020-04-13,2020-04-13,5127,42728
13423,2020-04-13,2020-04-13,30783,28405
13424,2020-04-13,2020-04-13,19715,11252
13425,2020-04-13,2020-04-13,12539,46324
13426,2020-04-13,2020-04-13,2959,29130
13427,2020-04-13,2020-04-13,18733,46400
13428,2020-04-13,2020-04-13,23116,19649
13429,2020-04-13,2020-04-13,17365,50270
13430,2020-04-13,2020-04-13,20268,2390
13431,2020-04-13,2020-04-13,2287,14031
13432,2020-04-13,2020-04-13,4373,31773
13433,2020-04-13,2020-04-13,6730,7530
13434,2020-04-13,2020-04-13,31100,44756
13435,2020-04-13,2020-04-13,28558,44689
13436,2020-04-13,2020-04-13,14117,12552
13437,2020-04-13,2020-04-13,9863,5497
13438,2020-04-13,2020-04-13,20835,2871
13439,2020-04-13,2020-04-13,25058,36165
13440,2020-04-13,2020-04-13,5418,36408
13441,2020-04-13,2020-04-13,18421,37680
13442,2020-04-13,2020-04-13,24446,49049
13443,2020-04-13,2020-04-13,12737,26751
13444,2020-04-13,2020-04-13,23784,21217
13445,2020-04-13,2020-04-13,14516,42936
13446,2020-04-13,2020-04-13,8321,44173
13447,2020-04-13,2020-04-13,7741,6610
13448,2020-04-13,2020-04-13,26733,24170
13449,2020-04-13,2020-04-13,4801,31281
13450,2020-04-13,2020-04-13,7874,12372
13451,2020-04-13,2020-04-13,7705,36889
13452,2020-04-13,2020-04-13,15665,11491
13453,2020-04-13,2020-04-13,21696,18154
13454,2020-04-13,2020-04-13,10181,16342
13455,2020-04-13,2020-04-13,4130,15627
13456,2020-04-13,2020-04-13,29082,28986
13457,2020-04-13,2020-04-13,30371,31433
13458,2020-04-13,2020-04-13,22131,50698
13459,2020-04-13,2020-04-13,6475,1801
13460,2020-04-13,2020-04-13,25454,16015
13461,2020-04-13,2020-04-13,27124,27029
13462,2020-04-13,2020-04-13,30669,34756
13463,2020-04-13,2020-04-13,907,36534
13464,2020-04-13,2020-04-13,1827,9596
13465,2020-04-13,2020-04-13,5334,15797
13466,2020-04-13,2020-04-13,17551,33470
13467,2020-04-13,2020-04-13,12776,29424
13468,2020-04-13,2020-04-13,5357,9014
13469,2020-04-13,2020-04-13,7560,19011
13470,2020-04-13,2020-04-13,17804,2338
13471,2020-04-13,2020-04-13,25524,37183
13472,2020-04-13,2020-04-13,4144,13193
13473,2020-04-13,2020-04-13,24130,12393
13474,2020-04-13,2020-04-13,7194,42500
13475,2020-04-13,2020-04-13,6300,13398
13476,2020-04-13,2020-04-13,10043,1740
13477,2020-04-13,2020-04-13,22884,38089
13478,2020-04-13,2020-04-13,30891,48968
13479,2020-04-13,2020-04-13,23022,9513
13480,2020-04-13,2020-04-13,12388,40105
13481,2020-04-13,2020-04-13,27119,17093
13482,2020-04-13,2020-04-13,4425,23808
13483,2020-04-13,2020-04-13,4621,26481
13484,2020-04-13,2020-04-13,21599,33233
13485,2020-04-13,2020-04-13,4482,23303
13486,2020-04-13,2020-04-13,7670,8772
13487,2020-04-13,2020-04-13,30751,32024
13488,2020-04-13,2020-04-13,30879,37046
13489,2020-04-13,2020-04-13,30536,46112
13490,2020-04-13,2020-04-13,14214,16336
13491,2020-04-13,2020-04-13,28070,722
13492,2020-04-13,2020-04-13,3916,50229
13493,2020-04-13,2020-04-13,9027,40690
13494,2020-04-13,2020-04-13,29318,6927
13495,2020-04-13,2020-04-13,15400,12071
13496,2020-04-13,2020-04-13,21585,18000
13497,2020-04-13,2020-04-13,24930,18367
13498,2020-04-13,2020-04-13,9583,25845
13499,2020-04-13,2020-04-13,10982,28120
13500,2020-04-13,2020-04-13,28883,26108
13501,2020-04-13,2020-04-13,26299,39512
13502,2020-04-13,2020-04-13,1506,30841
13503,2020-04-13,2020-04-13,16548,37529
13504,2020-04-13,2020-04-13,20437,27205
13505,2020-04-13,2020-04-13,24165,9690
13506,2020-04-13,2020-04-13,6887,16232
13507,2020-04-13,2020-04-13,24184,5110
13508,2020-04-13,2020-04-13,13845,35277
13509,2020-04-13,2020-04-13,19712,23022
13510,2020-04-13,2020-04-13,6944,47868
13511,2020-04-13,2020-04-13,3897,41075
13512,2020-04-13,2020-04-13,21605,40713
13513,2020-04-13,2020-04-13,28284,23579
13514,2020-04-13,2020-04-13,26692,50397
13515,2020-04-13,2020-04-13,17328,26401
13516,2020-04-13,2020-04-13,8277,21445
13517,2020-04-13,2020-04-13,3139,8221
13518,2020-04-13,2020-04-13,1735,9499
13519,2020-04-13,2020-04-13,18322,8925
13520,2020-04-13,2020-04-13,1640,15851
13521,2020-04-13,2020-04-13,20024,45496
13522,2020-04-13,2020-04-13,21446,20380
13523,2020-04-13,2020-04-13,1369,26820
13524,2020-04-13,2020-04-13,16778,41585
13525,2020-04-13,2020-04-13,27836,49551
13526,2020-04-13,2020-04-13,17754,8746
13527,2020-04-13,2020-04-13,3681,19262
13528,2020-04-13,2020-04-13,14071,14617
13529,2020-04-13,2020-04-13,11332,28978
13530,2020-04-13,2020-04-13,11649,4117
13531,2020-04-13,2020-04-13,23051,27640
13532,2020-04-13,2020-04-13,23406,28910
13533,2020-04-13,2020-04-13,1746,9818
13534,2020-04-13,2020-04-13,19680,31558
13535,2020-04-13,2020-04-13,12916,5242
13536,2020-04-13,2020-04-13,29667,49508
13537,2020-04-13,2020-04-13,23822,1808
13538,2020-04-13,2020-04-13,5681,2716
13539,2020-04-13,2020-04-13,19698,28944
13540,2020-04-13,2020-04-13,28859,41142
13541,2020-04-13,2020-04-13,12817,32932
13542,2020-04-13,2020-04-13,23852,39013
13543,2020-04-13,2020-04-13,12782,26696
13544,2020-04-13,2020-04-13,11800,35093
13545,2020-04-13,2020-04-13,28517,17126
13546,2020-04-13,2020-04-13,19348,47018
13547,2020-04-13,2020-04-13,10577,47366
13548,2020-04-13,2020-04-13,28421,16578
13549,2020-04-13,2020-04-13,30836,15560
13550,2020-04-13,2020-04-13,15323,21469
13551,2020-04-13,2020-04-13,20505,41362
13552,2020-04-13,2020-04-13,31986,12294
13553,2020-04-13,2020-04-13,382,39338
13554,2020-04-13,2020-04-13,14106,5533
13555,2020-04-13,2020-04-13,11858,8010
13556,2020-04-13,2020-04-13,29721,7662
13557,2020-04-13,2020-04-13,23220,25057
13558,2020-04-13,2020-04-13,23374,41359
13559,2020-04-13,2020-04-13,7678,11081
13560,2020-04-13,2020-04-13,12065,28069
13561,2020-04-13,2020-04-13,24200,1382
13562,2020-04-13,2020-04-13,29771,10157
13563,2020-04-13,2020-04-13,30685,25800
13564,2020-04-13,2020-04-13,31344,10624
13565,2020-04-13,2020-04-13,30308,9373
13566,2020-04-13,2020-04-13,9669,9797
13567,2020-04-13,2020-04-13,30644,29888
13568,2020-04-13,2020-04-13,30888,43560
13569,2020-04-13,2020-04-13,8559,4764
13570,2020-04-13,2020-04-13,17256,21064
13571,2020-04-13,2020-04-13,21779,13141
13572,2020-04-13,2020-04-13,26361,28431
13573,2020-04-13,2020-04-13,21781,51080
13574,2020-04-13,2020-04-13,3249,647
13575,2020-04-13,2020-04-13,18998,23546
13576,2020-04-13,2020-04-13,12009,33498
13577,2020-04-13,2020-04-13,1485,29616
13578,2020-04-13,2020-04-13,18440,16854
13579,2020-04-13,2020-04-13,9179,19717
13580,2020-04-13,2020-04-13,16175,28887
13581,2020-04-13,2020-04-13,11142,47911
13582,2020-04-13,2020-04-13,4667,46020
13583,2020-04-13,2020-04-13,24085,47420
13584,2020-04-13,2020-04-13,5325,27510
13585,2020-04-13,2020-04-13,25062,42452
13586,2020-04-13,2020-04-13,2807,31325
13587,2020-04-13,2020-04-13,25385,28102
13588,2020-04-13,2020-04-13,6492,41319
13589,2020-04-13,2020-04-13,10836,33132
13590,2020-04-13,2020-04-13,13243,22492
13591,2020-04-13,2020-04-13,5375,31327
13592,2020-04-13,2020-04-13,31688,46823
13593,2020-04-13,2020-04-13,26444,47681
13594,2020-04-13,2020-04-13,20302,11976
13595,2020-04-13,2020-04-13,18637,23770
13596,2020-04-13,2020-04-13,17260,47204
13597,2020-04-13,2020-04-13,26159,51115
13598,2020-04-13,2020-04-13,17674,47390
13599,2020-04-13,2020-04-13,23584,1706
13600,2020-04-13,2020-04-13,23870,24132
13601,2020-04-13,2020-04-13,8406,7933
13602,2020-04-13,2020-04-13,5634,1709
13603,2020-04-13,2020-04-13,11187,44351
13604,2020-04-13,2020-04-13,4187,11263
13605,2020-04-13,2020-04-13,4548,33264
13606,2020-04-13,2020-04-13,18270,4936
13607,2020-04-13,2020-04-13,4620,19170
13608,2020-04-13,2020-04-13,31643,9846
13609,2020-04-13,2020-04-13,18590,2458
13610,2020-04-13,2020-04-13,82,47732
13611,2020-04-13,2020-04-13,29033,6615
13612,2020-04-13,2020-04-13,1902,6698
13613,2020-04-13,2020-04-13,27000,19912
13614,2020-04-13,2020-04-13,16435,43728
13615,2020-04-13,2020-04-13,8419,6392
13616,2020-04-13,2020-04-13,3831,19652
13617,2020-04-13,2020-04-13,30761,44656
13618,2020-04-13,2020-04-13,8273,5905
13619,2020-04-13,2020-04-13,15935,16090
13620,2020-04-13,2020-04-13,15629,4831
13621,2020-04-13,2020-04-13,2051,43128
13622,2020-04-13,2020-04-13,9183,13489
13623,2020-04-13,2020-04-13,31301,16915
13624,2020-04-13,2020-04-13,19236,5434
13625,2020-04-13,2020-04-13,8957,16384
13626,2020-04-13,2020-04-13,16190,21636
13627,2020-04-13,2020-04-13,7703,31398
13628,2020-04-13,2020-04-13,1045,45698
13629,2020-04-13,2020-04-13,23105,26927
13630,2020-04-13,2020-04-13,9981,111
13631,2020-04-13,2020-04-13,31857,26746
13632,2020-04-13,2020-04-13,17098,40158
13633,2020-04-13,2020-04-13,8655,29461
13634,2020-04-13,2020-04-13,921,42486
13635,2020-04-13,2020-04-13,10916,2535
13636,2020-04-13,2020-04-13,15727,15541
13637,2020-04-13,2020-04-13,29170,38572
13638,2020-04-13,2020-04-13,7876,20847
13639,2020-04-13,2020-04-13,4555,37301
13640,2020-04-13,2020-04-13,26866,19355
13641,2020-04-13,2020-04-13,17031,23319
13642,2020-04-13,2020-04-13,18754,4360
13643,2020-04-13,2020-04-13,17787,41419
13644,2020-04-13,2020-04-13,17294,20624
13645,2020-04-13,2020-04-13,31139,24914
13646,2020-04-13,2020-04-13,19918,23184
13647,2020-04-13,2020-04-13,28555,6595
13648,2020-04-13,2020-04-13,10118,16480
13649,2020-04-13,2020-04-13,14110,7377
13650,2020-04-13,2020-04-13,5882,5729
13651,2020-04-13,2020-04-13,18283,27242
13652,2020-04-13,2020-04-13,30171,34035
13653,2020-04-13,2020-04-13,31503,38697
13654,2020-04-13,2020-04-13,12690,49953
13655,2020-04-13,2020-04-13,27652,9925
13656,2020-04-13,2020-04-13,17549,40557
13657,2020-04-13,2020-04-13,23117,7568
13658,2020-04-13,2020-04-13,22856,33245
13659,2020-04-13,2020-04-13,8484,25842
13660,2020-04-13,2020-04-13,6913,9645
13661,2020-04-13,2020-04-13,1730,7828
13662,2020-04-13,2020-04-13,3251,12096
13663,2020-04-13,2020-04-13,30780,26295
13664,2020-04-13,2020-04-13,1464,24968
13665,2020-04-13,2020-04-13,31268,45961
13666,2020-04-13,2020-04-13,26864,46342
13667,2020-04-13,2020-04-13,21668,46707
13668,2020-04-13,2020-04-13,15429,1648
13669,2020-04-13,2020-04-13,13951,47144
13670,2020-04-13,2020-04-13,3432,49619
13671,2020-04-13,2020-04-13,3999,16127
13672,2020-04-13,2020-04-13,12917,43813
13673,2020-04-13,2020-04-13,9192,29872
13674,2020-04-13,2020-04-13,24233,7512
13675,2020-04-13,2020-04-13,28002,40633
13676,2020-04-13,2020-04-13,27129,40727
